"site","utterance","goal","true_state","goal_prob","subid"
"US","bad","honest","1",1,"58"
"US","good","honest","1",0,"58"
"US","okay","honest","2",0.425,"58"
"US","terrible","honest","5",0,"58"
"US","terrible","honest","3",0.375,"58"
"US","bad","honest","5",0,"58"
"US","amazing","honest","2",0.25,"58"
"US","terrible","honest","2",0.625,"58"
"US","good","honest","2",0.425,"58"
"US","bad","honest","3",0.325,"58"
"US","amazing","honest","5",1,"58"
"US","bad","honest","4",0,"58"
"US","okay","honest","4",0.4,"58"
"US","terrible","mean","1",0.9,"61"
"US","okay","mean","2",0.55,"61"
"US","amazing","mean","2",0.125,"61"
"US","bad","mean","5",0.95,"61"
"US","amazing","mean","5",0.225,"61"
"US","amazing","mean","3",0.075,"61"
"US","bad","mean","2",0.6,"61"
"US","bad","mean","1",0.675,"61"
"US","terrible","mean","4",0.975,"61"
"US","amazing","mean","4",0.1,"61"
"US","okay","mean","3",0.525,"61"
"US","good","mean","4",0.075,"61"
"US","okay","mean","1",0,"61"
"US","amazing","mean","1",0.075,"61"
"US","terrible","mean","2",0.825,"61"
"US","good","mean","3",0.15,"61"
"US","good","mean","1",0,"61"
"US","okay","mean","5",1,"61"
"US","good","mean","5",0.725,"61"
"US","terrible","mean","5",1,"61"
"US","bad","mean","3",0.825,"61"
"US","terrible","mean","3",0.85,"61"
"US","good","mean","2",0.1,"61"
"US","bad","mean","4",0.9,"61"
"US","okay","mean","4",0.9,"61"
"US","okay","honest","2",0.925,"66"
"US","amazing","honest","1",0,"66"
"US","bad","honest","3",0.275,"66"
"US","okay","honest","1",0,"66"
"US","good","honest","1",0,"66"
"US","terrible","honest","1",1,"66"
"US","amazing","honest","2",0,"66"
"US","bad","honest","2",0.85,"66"
"US","terrible","honest","3",0.1,"66"
"US","good","honest","4",0.875,"66"
"US","okay","honest","5",0.1,"66"
"US","amazing","honest","3",0.225,"66"
"US","good","honest","3",0.775,"66"
"US","bad","honest","1",0.925,"66"
"US","good","honest","5",0.5,"66"
"US","terrible","honest","2",0.775,"66"
"US","terrible","honest","4",0,"66"
"US","okay","honest","4",0.325,"66"
"US","bad","honest","4",0,"66"
"US","amazing","honest","5",1,"66"
"US","amazing","honest","4",0.8,"66"
"US","okay","honest","3",0.85,"66"
"US","good","honest","2",0.1,"66"
"US","bad","honest","5",0,"66"
"US","terrible","honest","5",0,"66"
"US","bad","honest","3",0.25,"67"
"US","amazing","honest","2",0.25,"67"
"US","good","honest","5",0.95,"67"
"US","okay","honest","3",0.975,"67"
"US","good","honest","2",0.3,"67"
"US","okay","honest","4",0.25,"67"
"US","good","honest","3",0.75,"67"
"US","bad","honest","1",0.75,"67"
"US","amazing","honest","4",0.75,"67"
"US","amazing","honest","1",0.3,"67"
"US","terrible","honest","4",0.2,"67"
"US","good","honest","1",0.25,"67"
"US","amazing","honest","5",0.825,"67"
"US","amazing","honest","3",0.525,"67"
"US","terrible","honest","3",0.275,"67"
"US","terrible","honest","2",0.75,"67"
"US","good","honest","4",0.725,"67"
"US","okay","honest","5",0.25,"67"
"US","okay","honest","1",0.3,"67"
"US","terrible","honest","5",0.1,"67"
"US","bad","honest","4",0.175,"67"
"US","okay","honest","2",0.8,"67"
"US","bad","honest","2",0.8,"67"
"US","bad","honest","5",0.125,"67"
"US","terrible","honest","1",0.875,"67"
"US","okay","honest","5",0.7,"70"
"US","bad","honest","5",0.025,"70"
"US","okay","honest","2",0.4,"70"
"US","amazing","honest","3",0.225,"70"
"US","good","honest","2",0.425,"70"
"US","terrible","honest","5",0.05,"70"
"US","good","honest","1",0.275,"70"
"US","bad","honest","1",0.95,"70"
"US","terrible","honest","4",0.15,"70"
"US","bad","honest","4",0.25,"70"
"US","terrible","honest","2",0.725,"70"
"US","good","honest","5",0.85,"70"
"US","good","honest","3",0.725,"70"
"US","amazing","honest","1",0.025,"70"
"US","amazing","honest","4",0.825,"70"
"US","amazing","honest","5",0.975,"70"
"US","okay","honest","3",0.625,"70"
"US","bad","honest","2",0.825,"70"
"US","terrible","honest","1",0.975,"70"
"US","terrible","honest","3",0.675,"70"
"US","okay","honest","1",0.375,"70"
"US","bad","honest","3",0.4,"70"
"US","amazing","honest","2",0.35,"70"
"US","good","honest","4",0.775,"70"
"US","okay","honest","4",0.175,"70"
"US","bad","nice","2",0.5,"71"
"US","okay","nice","2",0.225,"71"
"US","terrible","nice","4",0.2,"71"
"US","good","nice","2",0.875,"71"
"US","amazing","nice","4",0.5,"71"
"US","terrible","nice","5",0.175,"71"
"US","okay","nice","4",0.25,"71"
"US","terrible","nice","1",0.5,"71"
"US","bad","nice","5",0.3,"71"
"US","amazing","nice","5",0.5,"71"
"US","amazing","nice","2",0.9,"71"
"US","okay","nice","3",0.5,"71"
"US","amazing","nice","3",0.775,"71"
"US","terrible","nice","2",0.375,"71"
"US","okay","nice","1",0.775,"71"
"US","bad","nice","4",0.15,"71"
"US","bad","nice","1",0.5,"71"
"US","good","nice","3",0.8,"71"
"US","good","nice","1",0.9,"71"
"US","bad","nice","3",0.25,"71"
"US","okay","nice","5",0.25,"71"
"US","good","nice","4",0.5,"71"
"US","amazing","nice","1",0.9,"71"
"US","terrible","nice","3",0.125,"71"
"US","good","nice","5",0.5,"71"
"US","amazing","mean","4",0,"72"
"US","okay","mean","3",0.05,"72"
"US","terrible","mean","2",0.775,"72"
"US","bad","mean","1",0.05,"72"
"US","amazing","mean","5",0.025,"72"
"US","okay","mean","2",0.025,"72"
"US","okay","mean","5",0.5,"72"
"US","good","mean","5",0.025,"72"
"US","good","mean","3",0.025,"72"
"US","amazing","mean","2",0.025,"72"
"US","bad","mean","5",1,"72"
"US","amazing","mean","1",0,"72"
"US","bad","mean","4",0.775,"72"
"US","good","mean","1",0.225,"72"
"US","okay","mean","1",0.5,"72"
"US","terrible","mean","3",0.5,"72"
"US","bad","mean","2",0.5,"72"
"US","terrible","mean","1",0.125,"72"
"US","terrible","mean","5",0.975,"72"
"US","terrible","mean","4",0.725,"72"
"US","bad","mean","3",0.475,"72"
"US","okay","mean","4",0.5,"72"
"US","good","mean","4",0.175,"72"
"US","amazing","mean","3",0.175,"72"
"US","good","mean","2",0.275,"72"
"US","terrible","nice","3",0.025,"74"
"US","bad","nice","3",0.1,"74"
"US","okay","nice","4",0.5,"74"
"US","bad","nice","5",0,"74"
"US","good","nice","3",0.975,"74"
"US","okay","nice","1",0.775,"74"
"US","amazing","nice","3",0.975,"74"
"US","terrible","nice","4",0.025,"74"
"US","terrible","nice","1",0.025,"74"
"US","bad","nice","2",0,"74"
"US","terrible","nice","2",0.275,"74"
"US","okay","nice","3",0.5,"74"
"US","okay","nice","2",0.5,"74"
"US","amazing","nice","5",0.975,"74"
"US","good","nice","5",0.975,"74"
"US","bad","nice","1",0.025,"74"
"US","amazing","nice","2",0.95,"74"
"US","good","nice","1",0.975,"74"
"US","terrible","nice","5",0.05,"74"
"US","okay","nice","5",0.025,"74"
"US","good","nice","2",0.7,"74"
"US","good","nice","4",0.775,"74"
"US","bad","nice","4",0.025,"74"
"US","amazing","nice","4",0.975,"74"
"US","amazing","nice","1",1,"74"
"US","bad","mean","4",0.775,"75"
"US","terrible","mean","3",0.7,"75"
"US","bad","mean","5",0.65,"75"
"US","bad","mean","1",0.5,"75"
"US","good","mean","1",0.225,"75"
"US","okay","mean","2",0.325,"75"
"US","terrible","mean","5",0.25,"75"
"US","good","mean","5",0,"75"
"US","terrible","mean","1",0.3,"75"
"US","okay","mean","4",0.725,"75"
"US","good","mean","3",0.275,"75"
"US","amazing","mean","2",0.2,"75"
"US","bad","mean","3",0.8,"75"
"US","good","mean","2",0.25,"75"
"US","terrible","mean","4",0.85,"75"
"US","amazing","mean","4",0.2,"75"
"US","amazing","mean","1",0.225,"75"
"US","amazing","mean","3",0.4,"75"
"US","okay","mean","3",0.35,"75"
"US","amazing","mean","5",0.1,"75"
"US","good","mean","4",0.2,"75"
"US","bad","mean","2",0.55,"75"
"US","okay","mean","1",0.3,"75"
"US","okay","mean","5",0.725,"75"
"US","terrible","mean","2",0.75,"75"
"US","terrible","nice","4",0.15,"78"
"US","okay","nice","5",0.4,"78"
"US","terrible","nice","3",0.225,"78"
"US","okay","nice","4",0.375,"78"
"US","amazing","nice","2",1,"78"
"US","amazing","nice","5",1,"78"
"US","good","nice","1",0.75,"78"
"US","bad","nice","1",0.65,"78"
"US","terrible","nice","2",0.65,"78"
"US","amazing","nice","1",1,"78"
"US","okay","nice","2",0.75,"78"
"US","good","nice","5",1,"78"
"US","amazing","nice","3",1,"78"
"US","good","nice","2",0.875,"78"
"US","good","nice","3",0.725,"78"
"US","terrible","nice","1",0.25,"78"
"US","bad","nice","4",0.125,"78"
"US","bad","nice","3",0.35,"78"
"US","okay","nice","1",0.65,"78"
"US","bad","nice","5",0,"78"
"US","okay","nice","3",0.325,"78"
"US","terrible","nice","5",0,"78"
"US","amazing","nice","4",0.825,"78"
"US","bad","nice","2",0.325,"78"
"US","good","nice","4",0.825,"78"
"US","good","honest","4",0.7,"81"
"US","terrible","honest","2",1,"81"
"US","terrible","honest","3",0.4,"81"
"US","good","honest","2",0.15,"81"
"US","amazing","honest","2",0.225,"81"
"US","okay","honest","3",0.6,"81"
"US","okay","honest","2",0.5,"81"
"US","amazing","honest","3",0.35,"81"
"US","good","honest","5",1,"81"
"US","terrible","honest","1",1,"81"
"US","bad","honest","3",0,"81"
"US","good","honest","3",0.5,"81"
"US","okay","honest","1",0.725,"81"
"US","good","honest","1",0.225,"81"
"US","terrible","honest","5",0,"81"
"US","amazing","honest","5",1,"81"
"US","bad","honest","4",0,"81"
"US","bad","honest","5",0,"81"
"US","amazing","honest","1",0,"81"
"US","okay","honest","5",0,"81"
"US","okay","honest","4",0,"81"
"US","bad","honest","2",0.7,"81"
"US","terrible","honest","4",0,"81"
"US","bad","honest","1",1,"81"
"US","amazing","honest","4",1,"81"
"US","bad","honest","1",0.675,"85"
"US","amazing","honest","1",0.725,"85"
"US","terrible","honest","5",0,"85"
"US","bad","honest","2",0.775,"85"
"US","good","honest","1",0,"85"
"US","amazing","honest","2",0,"85"
"US","okay","honest","2",0.6,"85"
"US","okay","honest","4",0,"85"
"US","terrible","honest","2",0.7,"85"
"US","terrible","honest","1",0.75,"85"
"US","bad","honest","4",0,"85"
"US","bad","honest","3",0,"85"
"US","good","honest","5",1,"85"
"US","good","honest","3",0.725,"85"
"US","good","honest","2",0,"85"
"US","okay","honest","1",0.275,"85"
"US","bad","honest","5",0,"85"
"US","okay","honest","3",0,"85"
"US","good","honest","4",0.775,"85"
"US","terrible","honest","4",0,"85"
"US","amazing","honest","5",0.975,"85"
"US","amazing","honest","4",0.95,"85"
"US","amazing","honest","3",0.775,"85"
"US","terrible","honest","3",0,"85"
"US","okay","honest","5",0,"85"
"US","okay","nice","5",0.625,"87"
"US","good","nice","1",0.675,"87"
"US","terrible","nice","1",0,"87"
"US","bad","nice","2",0,"87"
"US","bad","nice","5",0,"87"
"US","bad","nice","3",0,"87"
"US","bad","nice","1",0,"87"
"US","terrible","nice","3",0,"87"
"US","amazing","nice","2",1,"87"
"US","bad","nice","4",0,"87"
"US","good","nice","3",1,"87"
"US","okay","nice","4",0.675,"87"
"US","terrible","nice","5",0,"87"
"US","terrible","nice","4",0,"87"
"US","terrible","nice","2",0,"87"
"US","good","nice","5",0.775,"87"
"US","amazing","nice","1",0.7,"87"
"US","amazing","nice","5",0.775,"87"
"US","good","nice","4",0.75,"87"
"US","okay","nice","3",0.6,"87"
"US","okay","nice","2",0.6,"87"
"US","amazing","nice","3",1,"87"
"US","good","nice","2",0.6,"87"
"US","okay","nice","1",0.525,"87"
"US","amazing","nice","4",0.975,"87"
"US","terrible","nice","2",0.275,"92"
"US","good","nice","5",0.775,"92"
"US","terrible","nice","1",0.15,"92"
"US","terrible","nice","3",0.275,"92"
"US","bad","nice","3",0.3,"92"
"US","good","nice","4",0.925,"92"
"US","bad","nice","2",0.2,"92"
"US","bad","nice","1",0.05,"92"
"US","amazing","nice","1",0.8,"92"
"US","bad","nice","5",0.175,"92"
"US","terrible","nice","4",0.15,"92"
"US","amazing","nice","2",0.8,"92"
"US","okay","nice","2",0.65,"92"
"US","okay","nice","4",0.325,"92"
"US","bad","nice","4",0.225,"92"
"US","good","nice","1",0.825,"92"
"US","okay","nice","3",0.725,"92"
"US","okay","nice","5",0.275,"92"
"US","good","nice","2",0.7,"92"
"US","terrible","nice","5",0.15,"92"
"US","good","nice","3",0.675,"92"
"US","amazing","nice","3",0.75,"92"
"US","amazing","nice","5",0.975,"92"
"US","okay","nice","1",0.725,"92"
"US","amazing","nice","4",0.825,"92"
"US","bad","honest","1",0.95,"93"
"US","amazing","honest","1",0.75,"93"
"US","amazing","honest","4",0.725,"93"
"US","good","honest","5",0.75,"93"
"US","bad","honest","3",0.75,"93"
"US","terrible","honest","1",0.75,"93"
"US","okay","honest","1",0.95,"93"
"US","terrible","honest","2",0.5,"93"
"US","amazing","honest","5",0.725,"93"
"US","good","honest","2",0.925,"93"
"US","terrible","honest","5",0.75,"93"
"US","terrible","honest","4",0.775,"93"
"US","okay","honest","2",0.95,"93"
"US","terrible","honest","3",0.725,"93"
"US","okay","honest","4",1,"93"
"US","amazing","honest","2",0.725,"93"
"US","okay","honest","5",0.75,"93"
"US","good","honest","3",1,"93"
"US","bad","honest","5",0.7,"93"
"US","bad","honest","4",0.825,"93"
"US","amazing","honest","3",0.725,"93"
"US","okay","honest","3",1,"93"
"US","good","honest","4",0.825,"93"
"US","good","honest","1",0.75,"93"
"US","bad","honest","2",0.75,"93"
"US","amazing","honest","4",0.575,"94"
"US","okay","honest","1",0.25,"94"
"US","terrible","honest","3",0.275,"94"
"US","okay","honest","3",0.5,"94"
"US","terrible","honest","4",0.225,"94"
"US","amazing","honest","5",1,"94"
"US","good","honest","2",0.425,"94"
"US","bad","honest","1",1,"94"
"US","good","honest","3",0.5,"94"
"US","bad","honest","2",0.675,"94"
"US","good","honest","4",0.775,"94"
"US","amazing","honest","2",0.2,"94"
"US","amazing","honest","3",0.275,"94"
"US","amazing","honest","1",0,"94"
"US","good","honest","5",1,"94"
"US","okay","honest","2",0.4,"94"
"US","okay","honest","4",0.65,"94"
"US","terrible","honest","2",0.775,"94"
"US","bad","honest","5",0,"94"
"US","okay","honest","5",0.3,"94"
"US","terrible","honest","5",0,"94"
"US","terrible","honest","1",1,"94"
"US","bad","honest","4",0.275,"94"
"US","good","honest","1",0.15,"94"
"US","bad","honest","3",0.4,"94"
"India","terrible","nice","5",0.5,"6"
"India","terrible","nice","4",0.05,"6"
"India","amazing","nice","2",1,"6"
"India","okay","nice","1",0.925,"6"
"India","good","nice","5",0.95,"6"
"India","okay","nice","3",0.7,"6"
"India","bad","nice","5",0.5,"6"
"India","amazing","nice","4",0.95,"6"
"India","amazing","nice","5",0.975,"6"
"India","okay","nice","4",0.975,"6"
"India","bad","nice","1",0.025,"6"
"India","amazing","nice","3",0.8,"6"
"India","good","nice","3",0.85,"6"
"India","bad","nice","4",0.675,"6"
"India","okay","nice","2",0.5,"6"
"India","good","nice","1",0.95,"6"
"India","terrible","nice","3",0.725,"6"
"India","bad","nice","3",0.5,"6"
"India","good","nice","2",0.725,"6"
"India","okay","nice","5",0.925,"6"
"India","amazing","nice","1",0.75,"6"
"India","bad","nice","2",0.25,"6"
"India","good","nice","4",0.975,"6"
"India","terrible","nice","1",0.025,"6"
"India","terrible","nice","2",0.05,"6"
"India","good","nice","5",0.975,"7"
"India","terrible","nice","1",0.25,"7"
"India","amazing","nice","5",1,"7"
"India","okay","nice","1",0.725,"7"
"India","bad","nice","1",0.05,"7"
"India","bad","nice","3",0.225,"7"
"India","terrible","nice","4",0.075,"7"
"India","good","nice","2",0.925,"7"
"India","terrible","nice","2",0,"7"
"India","amazing","nice","4",0.975,"7"
"India","good","nice","4",0.975,"7"
"India","amazing","nice","3",0.975,"7"
"India","bad","nice","5",0.05,"7"
"India","amazing","nice","2",0.975,"7"
"India","okay","nice","3",0.725,"7"
"India","bad","nice","2",0.05,"7"
"India","good","nice","3",1,"7"
"India","terrible","nice","3",0.05,"7"
"India","good","nice","1",0.95,"7"
"India","okay","nice","2",0.75,"7"
"India","okay","nice","5",0.75,"7"
"India","amazing","nice","1",0.975,"7"
"India","bad","nice","4",0.05,"7"
"India","terrible","nice","5",0.075,"7"
"India","okay","nice","4",0.975,"7"
"India","bad","honest","4",0.65,"12"
"India","bad","honest","1",0.7,"12"
"India","amazing","honest","3",0.65,"12"
"India","bad","honest","2",0.75,"12"
"India","terrible","honest","3",0.5,"12"
"India","bad","honest","5",0.65,"12"
"India","good","honest","3",0.35,"12"
"India","amazing","honest","2",0.35,"12"
"India","okay","honest","4",0.575,"12"
"India","okay","honest","3",0.35,"12"
"India","okay","honest","5",0.65,"12"
"India","okay","honest","1",0.225,"12"
"India","amazing","honest","1",0.275,"12"
"India","good","honest","1",0.3,"12"
"India","amazing","honest","5",0.85,"12"
"India","good","honest","2",0.5,"12"
"India","good","honest","4",0.6,"12"
"India","okay","honest","2",0.525,"12"
"India","terrible","honest","5",0.725,"12"
"India","amazing","honest","4",0.725,"12"
"India","terrible","honest","2",0.275,"12"
"India","terrible","honest","1",0.3,"12"
"India","good","honest","5",0.75,"12"
"India","bad","honest","3",0.3,"12"
"India","terrible","honest","4",0.7,"12"
"India","good","honest","5",0.775,"13"
"India","good","honest","3",0.95,"13"
"India","bad","honest","1",0.95,"13"
"India","good","honest","1",0.25,"13"
"India","amazing","honest","4",0.95,"13"
"India","okay","honest","2",0.95,"13"
"India","okay","honest","1",0.75,"13"
"India","terrible","honest","4",0.3,"13"
"India","terrible","honest","1",0.775,"13"
"India","amazing","honest","1",0.025,"13"
"India","good","honest","4",0.975,"13"
"India","amazing","honest","5",0.95,"13"
"India","terrible","honest","5",0.25,"13"
"India","amazing","honest","2",0.3,"13"
"India","terrible","honest","2",0.5,"13"
"India","bad","honest","2",0.725,"13"
"India","bad","honest","5",0.05,"13"
"India","good","honest","2",0.475,"13"
"India","okay","honest","3",0.5,"13"
"India","bad","honest","4",0.025,"13"
"India","okay","honest","5",0.025,"13"
"India","bad","honest","3",0.275,"13"
"India","terrible","honest","3",0.3,"13"
"India","amazing","honest","3",0.5,"13"
"India","okay","honest","4",0.325,"13"
"India","good","nice","4",0.95,"14"
"India","bad","nice","3",0.275,"14"
"India","good","nice","2",0.775,"14"
"India","amazing","nice","4",0.975,"14"
"India","okay","nice","1",0.7,"14"
"India","terrible","nice","4",0.05,"14"
"India","bad","nice","1",0.275,"14"
"India","terrible","nice","3",0.25,"14"
"India","bad","nice","4",0.05,"14"
"India","okay","nice","5",0.25,"14"
"India","amazing","nice","1",0.95,"14"
"India","okay","nice","3",0.25,"14"
"India","terrible","nice","1",0.05,"14"
"India","amazing","nice","3",0.75,"14"
"India","bad","nice","2",0.025,"14"
"India","good","nice","5",0.5,"14"
"India","amazing","nice","2",0.775,"14"
"India","amazing","nice","5",0.95,"14"
"India","good","nice","1",0.975,"14"
"India","okay","nice","4",0.3,"14"
"India","bad","nice","5",0.05,"14"
"India","good","nice","3",0.5,"14"
"India","terrible","nice","2",0.275,"14"
"India","okay","nice","2",0.5,"14"
"India","terrible","nice","5",0.025,"14"
"India","terrible","nice","4",0.775,"16"
"India","bad","nice","2",0.85,"16"
"India","good","nice","5",0.725,"16"
"India","amazing","nice","2",1,"16"
"India","okay","nice","5",0.675,"16"
"India","bad","nice","3",0.125,"16"
"India","good","nice","3",0.725,"16"
"India","okay","nice","3",0.725,"16"
"India","okay","nice","4",0.75,"16"
"India","amazing","nice","5",0.95,"16"
"India","okay","nice","2",0.575,"16"
"India","terrible","nice","2",0.7,"16"
"India","amazing","nice","1",1,"16"
"India","terrible","nice","1",0.75,"16"
"India","bad","nice","5",0.1,"16"
"India","terrible","nice","5",0.7,"16"
"India","amazing","nice","3",0.925,"16"
"India","bad","nice","1",0.125,"16"
"India","good","nice","2",0.725,"16"
"India","terrible","nice","3",0.75,"16"
"India","amazing","nice","4",0.725,"16"
"India","good","nice","1",0.7,"16"
"India","bad","nice","4",0.625,"16"
"India","good","nice","4",0.8,"16"
"India","okay","nice","1",0.625,"16"
"India","terrible","nice","5",0,"17"
"India","terrible","nice","1",0.325,"17"
"India","amazing","nice","3",0.85,"17"
"India","good","nice","1",0.8,"17"
"India","terrible","nice","3",0.125,"17"
"India","bad","nice","5",0.025,"17"
"India","okay","nice","4",0.725,"17"
"India","good","nice","4",0.775,"17"
"India","okay","nice","3",0.6,"17"
"India","amazing","nice","2",0.725,"17"
"India","amazing","nice","1",0.275,"17"
"India","good","nice","5",0.85,"17"
"India","amazing","nice","4",0.925,"17"
"India","good","nice","2",0.925,"17"
